tech_score,exp_score,comm_score,final_score
62,81,71,64.52745192413161
90,64,64,81.10502929966275
62,43,63,56.45842893766001
82,43,83,68.56062080835207
82,62,58,67.74355128295463
62,81,39,62.693738487499544
71,30,56,55.85104304539048
69,63,42,56.22472142969401
52,48,71,56.91779160414782
82,53,66,68.47183464286809
57,33,90,57.88407113457532
62,65,50,60.33993212451825
54,87,32,52.40797838961195
72,61,37,68.20424769898806
60,38,99,61.14272351639159
96,96,46,84.16151276359751
78,49,39,64.41277980069046
62,91,42,60.913358654669224
66,87,41,59.42856484674867
84,51,95,79.08293999851362
83,96,52,86.4328341815152
57,77,94,71.83207802230419
63,37,81,62.82891915112434
90,44,90,69.86915317746637
86,61,55,70.50362943317965
79,82,44,69.60978038123287
90,96,51,89.1379839297438
81,33,94,71.67033668239829
46,59,55,56.85578090080969
89,42,50,64.01063111788942
87,50,53,63.44260618062469
59,70,45,66.1453933699451
66,48,61,59.73055176477593
45,77,45,59.92440490621068
66,92,71,74.47527545811012
48,49,61,61.919260485561026
92,93,79,95.58998247479741
84,66,70,74.99972288361799
96,60,53,76.70264450882635
70,47,42,57.61993763087765
60,49,39,46.81970305614675
65,40,71,56.29027540150242
79,73,70,72.610115552901
87,93,32,78.96256678193035
84,63,84,73.6243085901502
52,94,45,62.44964062905855
88,84,73,81.96915094241862
62,30,59,52.17914766392894
59,67,66,70.140531340331
76,38,89,72.67718141339515
93,46,53,64.34750492033773
92,81,55,81.04080718010312
67,47,87,63.48565902714106
56,92,38,59.967001862303555
67,62,90,80.86510694483933
80,33,48,56.86616097157959
41,81,57,53.912815609007644
64,38,36,59.37194680136419
97,93,74,96.04518016587912
89,59,92,78.38350861919805
80,37,66,68.10302253829518
45,34,45,40.50282448372506
50,92,34,58.535918106833265
96,30,58,64.57308574851311
77,44,81,55.73473425746696
45,67,52,45.87563339746789
84,71,35,64.77697197491952
50,75,65,62.59501886933224
53,82,86,69.06719152184569
41,55,62,54.831166421034965
79,90,78,76.08331578207029
42,96,70,72.73395242719836
94,83,84,97.17176946772801
92,51,55,72.47718325023955
74,55,66,63.26874811468202
72,89,46,68.72748462848386
63,68,61,65.0906780409465
58,65,57,69.31297651527792
57,50,54,53.82539880284572
88,70,76,72.28983711215923
91,77,51,88.27683827049903
63,55,90,63.99806945009905
84,92,73,91.46898026036123
74,65,49,69.42888257415308
40,53,79,50.957855617746766
75,50,76,72.52969777429851
64,47,76,57.62627061273043
84,44,80,69.7452156782977
88,35,84,68.64632322833593
99,72,68,83.69659434393556
82,60,43,70.33875294649457
73,57,98,75.90141082012943
64,37,76,50.52341500103509
55,58,50,52.22230114532248
73,50,44,58.485544006408134
68,87,30,69.03075795162833
58,89,39,56.49841351382169
62,79,52,68.63233874448989
58,60,47,50.76645520825763
64,76,87,73.44173842000981
55,63,81,68.17219832500211
93,31,75,64.66559807714142
90,96,42,83.4087483777358
48,81,46,56.572593771342284
40,36,96,45.1127616668249
81,48,90,66.7751862173486
58,44,94,57.462330415587914
72,77,82,71.44750129540729
73,43,34,55.172022844773316
55,32,61,47.166878098110516
83,79,74,82.11808106036253
79,83,85,85.44246137214427
94,35,34,56.654971817014285
57,78,63,63.24674712781578
73,52,90,65.35037678101872
64,49,91,59.47416839448054
84,89,98,80.45599182457677
45,74,92,54.8865525890232
60,90,73,69.00437000139752
97,85,57,87.36453916667318
45,31,99,53.54673511403394
71,74,42,60.83660358048459
80,69,72,69.33089556678202
87,53,59,72.39622426900067
82,58,55,67.24128671348248
78,96,92,90.64855090801701
70,97,86,75.74639427640851
81,95,93,78.3114452428414
49,83,78,68.06242105148908
69,82,81,65.84980368197489
96,78,92,82.5710004887683
91,61,42,68.85385805151226
57,90,74,68.87503279124562
99,71,75,88.80738663783319
63,30,70,49.428909114802416
91,92,75,94.68855863104443
48,64,30,41.61950709099932
70,80,97,76.54030529966266
54,74,41,61.550774796324504
43,94,64,66.91546824599239
79,43,62,50.02487025611535
48,32,87,64.53972070891767
84,53,64,69.08885913609292
48,94,75,68.59222668709504
65,77,95,72.93180560014049
43,39,73,58.47576943997626
56,42,55,58.04671870463979
55,43,71,65.1375346911916
54,39,59,52.86616537446183
74,69,61,74.4607351350823
96,52,65,71.37690603454897
91,84,48,78.97701817141413
44,92,51,64.36477310153458
94,71,94,88.69122818993733
44,95,86,68.22852169358222
59,76,40,56.42165600432686
54,81,55,68.12735710384646
57,47,77,63.75640137535716
86,47,48,71.91104403267359
41,53,41,46.06018988500039
68,52,96,68.85052275527966
52,41,85,60.920661931160424
43,52,47,51.18400241510448
81,50,34,57.836468423072844
84,93,53,82.08173852923254
49,63,67,60.090257129026384
70,31,96,60.13448419075434
80,98,99,93.71720139200616
47,60,81,61.288281451648245
42,97,68,61.618473627107235
87,99,88,84.01605485811862
85,48,55,70.83120421996267
48,42,94,65.2230612494577
69,94,77,79.37699554027465
92,35,82,76.10691588701603
50,56,38,43.57332418203324
74,81,34,67.86105183606658
76,77,90,78.54269496209109
81,97,50,75.16792564163285
52,73,92,68.49892756569221
75,46,49,63.106966980580694
95,67,87,83.52928715212362
52,39,74,52.43632921951492
51,83,51,70.86474219729989
76,35,92,63.79695578933992
49,35,59,41.14322061174045
99,81,92,86.42311725253515
95,44,73,76.54576229236514
48,97,96,59.57741408849109
91,86,87,86.14838268650347
46,85,94,62.45665249158367
41,36,65,44.013742161269064
93,80,35,77.23450350197314
95,87,66,88.52370643883522
99,93,84,97.27759511712729
62,55,88,70.80898549807209
78,87,67,76.73174358430077
79,60,54,64.96838109227738
78,95,62,84.16316113353577
60,42,42,42.705155210536766
62,47,67,62.28681765604441
68,42,87,64.71511454373444
53,53,49,54.445197429176886
65,86,46,69.32483690129226
90,58,53,73.68214985449683
44,85,55,59.38581880431198
94,83,69,80.14705793839452
70,34,61,54.14370907650088
64,64,66,73.28652850896297
70,48,89,70.56428843842934
89,84,86,92.20301501288785
59,98,87,74.57314091160433
83,73,96,82.99679733825143
94,67,51,79.93347050733345
56,91,87,78.72853736441668
84,51,78,72.13681479439873
41,69,78,59.18533671854698
64,55,71,66.25348416994402
52,34,69,54.67454791816622
97,83,75,87.39184479890706
78,78,51,79.00861769797432
67,32,50,45.98770965348156
81,67,80,70.95255928578811
94,43,43,70.9033025170755
45,76,38,55.171450266550515
42,43,47,42.125263344006775
97,67,42,74.78858052019172
74,93,46,71.95524470155509
57,73,54,56.704756630793845
50,99,83,71.07529961948443
93,94,45,75.91976015575185
59,54,53,61.960065117108776
44,45,52,47.80937588590764
58,44,70,62.668839617006256
61,32,62,53.30521920381832
98,96,71,91.81412882507583
99,66,77,85.32722259638129
58,84,47,60.102344058727574
86,67,92,75.2827459903776
55,92,40,58.17746155637151
63,30,53,48.96848740910374
80,48,90,67.98325697671028
43,81,93,71.1435910165507
54,59,65,54.17315197527437
64,84,82,75.56812554592898
83,43,76,72.52180415810294
94,42,81,81.9871927628234
74,56,86,74.4083092112884
94,38,52,67.93268855382824
53,70,88,73.6298548913889
88,77,98,80.47994207913254
58,41,85,53.59961719032013
77,39,71,65.49960557447957
75,35,47,57.82938927084927
46,63,62,58.38563069780706
69,81,32,66.0027596915614
58,70,57,63.24517354515743
88,35,30,65.48083177199322
64,31,92,60.403867997908335
55,44,76,59.29796993515912
86,46,66,66.22179548461578
93,45,77,71.95165649136528
79,57,48,70.60517376819392
90,39,43,65.90511237688625
47,39,96,55.24647112384463
57,39,94,55.53246087328949
67,57,55,59.55654892825521
55,53,39,52.6335235644299
91,48,99,78.19450239265241
58,97,72,68.19026906789348
81,85,99,81.54838817590941
56,96,88,71.21334240725359
84,71,32,68.00528191470154
52,41,34,43.71742318403687
46,47,66,58.141883776238345
66,52,81,69.42087174821857
49,35,95,55.48459903455067
73,82,92,88.81195984101893
75,71,36,65.42228581362387
64,95,82,79.27742133856917
45,59,35,48.844068265211305
63,38,36,52.46272758776206
57,71,73,60.6578901532651
62,63,47,57.77781211622362
45,69,83,55.742340393502026
68,46,58,61.43828801051909
64,58,54,60.21663709791598
94,79,92,79.68915585460236
56,78,97,73.36776098431446
85,90,42,78.98368227099822
63,75,61,74.72113747246482
50,75,56,63.33506722424918
65,46,80,67.86418371774728
90,95,63,80.45579542992414
73,34,57,63.69112159790546
67,83,59,69.22551803745758
42,45,38,38.64041407328788
50,36,42,32.47291532716034
77,37,93,74.76685125588997
53,67,67,58.5771337736051
90,83,51,79.48890485476359
65,44,60,59.30518433932327
87,79,71,90.71149901173577
60,85,91,72.57082070146359
93,38,93,76.42283640157513
95,37,38,71.04324503226879
78,48,73,66.6044273443503
69,80,92,72.74387972768025
98,86,69,77.6581385391577
47,97,70,73.28142031750191
90,60,79,79.99364164178039
59,32,49,51.630288687819125
87,72,99,82.46913406468049
71,58,71,70.49871897186738
61,39,62,51.68101817072956
98,41,92,80.51335303322142
46,75,86,63.2390197876431
48,59,94,66.14668839593259
84,61,81,79.73503324955654
40,76,35,46.667294427946906
68,92,36,71.80637590564878
47,55,38,45.76439503256516
95,32,90,71.03885751604263
93,52,63,77.45489827151756
43,79,64,58.96995664474542
74,65,49,60.32035020601321
98,42,87,76.42398185321179
42,58,89,59.92704879347789
93,67,83,85.14557477172256
84,34,64,67.15522819162669
79,49,76,78.62669938587321
46,43,75,55.87999482193237
66,37,33,50.11606830066939
40,77,39,48.880265032404296
66,42,69,55.99934992555108
55,53,84,57.90108594117706
77,94,69,72.5042894744648
46,63,52,46.219520475128995
83,80,44,77.58880601972336
62,32,34,55.073887988472116
80,87,69,80.17616249256521
98,84,47,80.08689120793017
50,71,50,39.277567570340736
81,50,32,70.41931308487642
92,39,75,66.00738738974492
72,86,82,70.83945146836348
89,54,49,69.01274391171134
75,85,88,80.38837045178506
76,67,50,68.1518155655494
80,90,80,78.72529219123736
98,76,54,84.67856661848974
56,83,97,69.6911702707213
74,75,39,64.81522259215257
87,97,96,90.40643213282797
44,33,38,36.11542819924265
87,95,58,77.32855200544645
71,72,66,64.35495659882667
42,91,67,56.174243836819805
91,33,88,75.28038848736071
86,94,86,90.39559341032346
74,91,89,80.75621812980863
91,31,57,65.1044875790197
53,38,57,55.1376943681279
87,86,75,86.8710407632437
70,74,96,84.22442690091324
70,47,84,63.01344269647609
56,77,67,58.67522169758524
99,71,47,85.1845216569843
63,70,92,70.79716970519881
91,87,34,74.38580883138665
62,71,73,69.34399320701523
57,64,58,55.774918121236624
89,67,43,76.64497973122171
93,96,87,95.12975835478986
53,70,73,60.970182711503575
89,79,47,69.16667215648582
54,74,36,51.784181101305506
54,48,91,67.19177158772861
45,46,74,59.827388718598186
66,94,45,83.1662757304165
54,85,93,73.1019111670356
89,70,66,73.24954651959162
75,71,54,76.29502998960588
94,35,38,63.77915946872044
47,98,84,66.28838610715843
54,69,57,60.77372013411148
42,70,38,59.084645224846454
86,38,41,62.07345450332927
52,37,47,46.585007914935076
80,73,85,71.23925983975279
73,87,87,80.53876251674703
63,96,80,79.62740525795786
79,42,61,63.8617779493229
71,48,77,65.23252094156577
71,78,37,67.42568771287708
69,59,59,58.75411391088413
91,95,55,73.61139297032268
88,88,53,80.48355908284422
52,82,56,60.67190814235676
40,81,68,60.75000970646452
73,60,95,85.48551799433683
54,44,80,62.680118843581745
83,49,79,61.71501930324827
53,34,74,64.10391686447252
96,36,62,74.52004299646998
68,47,48,56.37660584650833
73,85,42,77.781943547953
57,74,51,48.13437597639505
93,57,49,70.67734713330366
46,79,34,54.48540808491074
68,31,61,55.836612847860486
94,97,59,95.47038897380837
70,53,55,67.8024518429034
64,77,33,65.11061817691464
77,74,96,78.5151807293987
53,87,72,71.80666217853384
47,65,59,51.809677213673055
66,31,45,55.1616019088674
93,47,68,70.5551120052696
41,78,70,59.37096961585631
56,37,60,43.82090857424704
76,87,78,84.87759401730492
53,44,42,45.877130069814626
64,46,70,52.95479330347848
95,52,57,69.6817198621875
69,95,93,80.06770836585325
68,99,48,68.73895049097892
59,56,54,60.70083719103684
60,66,67,61.81132305566753
92,78,32,80.4748517901255
61,93,31,63.18548069198876
74,63,34,66.2853951453285
76,47,90,70.14492362309889
55,93,49,63.903117466964794
89,73,67,74.59684335155717
97,46,65,75.63926120904775
88,88,75,89.07697996347669
82,42,66,63.362438143199086
56,81,83,68.83764796514967
55,89,50,61.44211277722084
97,71,50,89.48108642102969
94,93,99,96.25996214345447
41,95,89,67.24971936624421
43,63,65,50.97123415152028
60,93,40,70.31961750614572
78,62,60,69.59660701664829
73,41,66,61.67546157394843
69,48,89,66.3335592083201
45,38,90,46.37011410642476
56,46,96,68.4791929994203
78,79,58,78.89803690814577
64,68,96,71.64459935923631
44,70,96,61.68448668186368
44,39,45,38.29202914897094
59,41,74,49.21991055321195
55,44,63,48.895249938493535
90,57,73,82.41814368217818
80,33,71,62.166509558523096
76,65,64,75.71194529161602
79,94,59,79.34999239389872
48,76,82,58.857932652023734
44,68,87,56.1299736663055
81,67,57,73.23299790954631
96,73,44,70.60253823841404
41,80,67,54.06482182169783
48,55,79,54.0319496373447
82,65,42,73.00274316700161
75,98,64,81.1147144342935
61,30,53,51.03699307496879
61,82,94,76.2169015219489
61,35,47,55.570583654530026
73,66,87,73.95284006604146
94,31,55,62.12859093089003
68,98,58,75.93946011437139
77,70,73,69.89803367930578
98,80,34,69.45465148087537
85,76,62,78.64466705157133
72,42,34,57.983645095629015
57,98,65,72.63432483183284
46,95,42,62.42668542450849
40,88,54,62.77340240602403
72,97,87,77.65464920903932
40,88,31,50.65998088685943
63,39,65,49.7645358460037
43,42,54,47.146711549760006
43,31,63,49.544065576766876
57,44,41,47.17762272593271
66,75,48,68.71153097705205
82,86,66,76.15322919167764
98,39,30,69.92742741948025
71,51,89,57.43073318161201
72,37,96,73.91319945836587
67,50,78,58.64863167861248
81,51,75,71.64471587320217
80,74,77,84.62402275967762
94,69,97,81.2598790408413
75,51,48,71.19773635914781
99,59,69,91.51543864334114
45,91,35,60.2449177334078
55,74,92,68.18405071785948
73,64,64,67.57597767513083
62,71,90,73.17120249191206
89,34,34,65.2309532037811
81,56,66,60.43463904963362
63,99,40,67.77584052374014
95,91,69,85.67644298142646
88,61,94,77.45284448300089
52,37,37,40.95144186665634
95,47,40,63.12942262639333
57,44,87,66.84935852079633
93,55,77,75.46344901075906
52,82,42,58.27580058524831
88,73,89,82.1374762575052
76,61,78,69.15621940040508
82,57,96,79.38486281490077
78,68,36,65.03891290457014
81,61,54,72.62686697143451
56,47,52,60.35025448735056
54,99,80,67.19913544547532
57,40,76,57.314084190633764
62,61,34,57.566220234894836
93,49,42,63.72304718390452
90,69,71,83.13082435944085
69,37,34,51.08851349029297
97,64,52,85.99648288281985
73,98,91,89.09500665231313
97,50,30,69.49747895063132
43,53,83,52.91801413996063
42,46,32,49.862944717798776
46,47,93,52.80345929450918
95,41,80,77.1222888872231
57,45,31,47.87437321544879
81,33,78,71.97431835558218
46,63,60,60.25854546360383
79,75,32,71.11198192319947
45,60,64,50.66097467792882
61,54,65,58.91751651705942
97,53,93,76.84891393260718
40,94,61,61.64444261572234
43,54,47,43.06707161264113
85,57,63,83.39416447442404
88,65,85,77.76172698856377
91,35,96,80.32894714917109
89,95,82,97.04241898274904
82,96,96,93.1441844260102
68,77,95,73.56681078714557
60,99,93,75.40954531712177
65,96,96,95.220580044913
53,77,68,73.06972950711176
48,94,67,67.11735728352922
98,73,69,83.00813908607857
86,92,48,75.84994240091129
51,75,34,51.70106376476962
81,48,98,78.05154164971891
90,93,43,93.06455314880436
95,79,78,86.20600496263917
90,92,93,97.19238268049698
45,70,86,65.19243719347149
59,36,64,51.63759832440794
63,38,34,54.695361764269336
66,33,68,61.65069928041291
77,78,53,77.0840444794194
47,35,69,45.736957128260414
40,50,79,54.38555047433455
93,44,87,83.04522027114402
88,96,30,83.57878243130811
88,95,72,92.28908220193784
63,85,68,69.58488761013233
86,97,39,85.26273255972323
46,61,31,53.95032517938339
58,95,92,73.6154228331542
61,58,45,49.97966898125305
96,95,66,97.8779299948814
94,63,45,72.58734604937152
99,56,56,73.78706701388467
74,89,92,83.16145660739616
69,68,93,72.15012467120509
68,73,61,58.46884024138751
61,65,38,62.059090890352365
50,48,40,51.733938877935365
59,74,99,66.34316099376056
68,50,59,60.67269444617754
90,52,44,64.3139241293803
80,56,88,70.10617083708449
81,48,77,67.29047153326424
73,70,89,77.94287753537564
40,55,97,65.9559384160542
70,57,86,67.23373653023127
69,93,93,85.19479435577182
87,97,83,93.18814947769539
57,80,83,58.45115868733252
94,77,88,80.77494631998087
97,39,68,84.03140828144541
56,68,44,54.668956412230486
77,48,57,66.56538613376196
53,93,65,69.08398226139221
62,48,83,51.35968350325746
64,91,46,65.08976513593105
54,42,51,53.43330751059551
85,54,65,67.01101687822286
95,71,58,78.50951572907587
61,68,84,61.679552420792625
42,59,71,48.69739619852991
95,34,61,67.26630404559046
94,47,43,60.40418481404424
58,50,47,59.257795052351135
96,79,67,78.15704384611865
83,35,63,63.73786719081026
73,79,74,71.27561378131303
74,95,61,83.08426599475112
89,30,96,66.53808998258656
40,86,92,60.289683593801676
91,59,84,73.31434024660258
60,87,72,58.45950609175761
68,81,51,71.04544665528773
45,66,97,61.86150700518771
76,77,58,73.79541657681611
40,30,69,46.85243123814635
90,48,74,74.74050631562584
40,75,39,48.07993202371556
66,96,74,77.8981808265918
60,31,46,45.96755912594179
92,85,31,83.2617553871161
55,46,46,48.68961328720543
83,51,67,69.60382291311237
98,56,66,82.18285538835089
93,84,92,101.78057071925157
79,61,34,59.489084592816596
65,89,54,63.90821422309249
55,57,51,53.57498497420958
67,57,92,65.2588532961779
40,54,64,52.499815331617214
75,55,84,71.7872098811693
49,46,49,42.502738907033645
82,36,34,62.34730269845413
56,85,68,76.33834551059277
96,93,92,90.3048513798056
98,49,61,77.52632602088087
62,67,92,58.526641603086134
46,87,69,61.059461674696486
83,45,46,65.74831529982791
92,80,61,81.49320911442025
46,56,52,50.7629362995353
83,80,89,79.40975683731384
54,45,85,63.80008869710685
73,89,38,68.74671648630768
85,69,98,76.65269607638538
84,96,91,88.80598580872575
43,31,93,54.01452604509699
53,77,51,62.572381299084945
53,81,61,60.411338956055616
55,53,76,67.46580049793593
46,31,31,38.12631267071827
71,94,81,71.33826580033106
58,49,43,55.27191185386946
41,63,66,51.91336186425816
49,70,56,56.32976162907069
89,70,53,80.54407907838807
56,52,93,60.89487893133279
76,67,99,76.44912230301045
51,73,55,52.13237725614989
45,96,83,65.25278778156452
61,91,44,67.82488450822517
71,41,58,56.46057008286545
80,59,57,60.753125288728334
59,94,88,78.55745574660496
40,70,50,54.46239617575179
93,49,39,72.50003154936009
